Cylinders,Displacement,Horsepower,Weight,Acceleration,Model Year,Origin,ground_truth
-0.8627918852375142,-0.518808684711696,-0.3762121326418018,-0.8466440141426382,-0.036746911417780505,-1.3524208353238567,-0.7016685926073393,28.0
-0.8627918852375142,-0.7761715488166525,-0.24786509912428145,-0.8888356879108659,-0.5676608769936874,-1.3524208353238567,1.816319271149284,25.0
0.3100074739165091,0.35813144483111886,-0.1195180656067611,-0.4130073670802984,-0.9216035207109587,-1.3524208353238567,-0.7016685926073393,19.0
0.3100074739165091,0.2914077393224264,0.008828967910759258,0.5304453380147923,-0.036746911417780505,-1.3524208353238567,-0.7016685926073393,16.0
0.3100074739165091,0.5297066875677565,-0.1195180656067611,0.4015263348340967,-0.036746911417780505,-1.3524208353238567,-0.7016685926073393,17.0
0.3100074739165091,0.5297066875677565,-0.42755094604880994,0.369882579507926,-0.036746911417780505,-1.3524208353238567,-0.7016685926073393,19.0
0.3100074739165091,0.35813144483111886,-0.1195180656067611,0.35347470637583744,-0.036746911417780505,-1.3524208353238567,-0.7016685926073393,18.0
1.4828068330705324,1.4829024805490771,1.5489933701210035,1.4328783602796618,-1.27554616442823,-1.3524208353238567,-0.7016685926073393,14.0
1.4828068330705324,1.9595003770397375,1.8056874371560443,1.7317360494712744,-1.4525174862868657,-1.3524208353238567,-0.7016685926073393,14.0
1.4828068330705324,1.4924344384788903,1.2409604896789548,1.368418858689314,-0.7446321988523231,-1.3524208353238567,-0.7016685926073393,14.0
1.4828068330705324,1.1778798267950545,1.1639522695684426,1.3004433842849472,-0.9216035207109587,-1.3524208353238567,-0.7016685926073393,14.0
1.4828068330705324,1.797457092232913,1.9340344706735646,2.3071836000323795,-1.4525174862868657,-1.3524208353238567,-0.7016685926073393,12.0
1.4828068330705324,1.9595003770397375,1.677340403638524,2.0622374939890578,-1.27554616442823,-1.3524208353238567,-0.7016685926073393,13.0
0.3100074739165091,0.6059623510062622,0.13717600142827963,-0.028594339414224134,-0.7446321988523231,-1.3524208353238567,-0.7016685926073393,18.0
-0.8627918852375142,-0.6903839274483338,-0.4788897594558181,-0.8982116154149165,-0.5676608769936874,-1.3524208353238567,-0.7016685926073393,23.0
-0.8627918852375142,-0.747575675027213,-0.3762121326418018,-1.0118947364015298,-0.5676608769936874,-1.3524208353238567,0.5573253392709724,28.0
-0.8627918852375142,-1.1002581184303015,-0.8896002667118832,-1.0693222923638397,1.3790236634513047,-1.3524208353238567,0.5573253392709724,30.0
-0.8627918852375142,-1.0144704970619827,-0.7355838264908588,-1.0798702108058966,-0.39068955513505177,-1.3524208353238567,0.5573253392709724,30.0
-0.8627918852375142,-1.1765137818688072,-1.0179473002294035,-1.4220915647037433,1.202052341592669,-1.3524208353238567,1.816319271149284,31.0
-0.8627918852375142,-1.166981823938994,-0.9152696734153873,-1.609610114784755,0.8481096978753977,-1.3524208353238567,1.816319271149284,35.0
-0.8627918852375142,-0.9286828756936638,-1.146294333746924,-1.3506001174853575,1.202052341592669,-1.3524208353238567,0.5573253392709724,27.0
-0.8627918852375142,-0.985874623272543,-0.8896002667118832,-1.2087892139865923,1.732966307168576,-1.3524208353238567,-0.7016685926073393,26.0
-0.8627918852375142,-0.7761715488166525,-0.24786509912428145,-0.8302361410105497,-0.036746911417780505,-1.073039162763534,1.816319271149284,24.0
-0.8627918852375142,-0.9239168967287572,-0.6329061996768426,-1.008378763587511,0.49416705415812645,-1.073039162763534,-0.7016685926073393,25.0
-0.8627918852375142,-0.518808684711696,-0.3762121326418018,-0.6778773190697276,1.3790236634513047,-1.073039162763534,-0.7016685926073393,20.0
-0.8627918852375142,-0.6903839274483338,-0.4788897594558181,-0.8911796697868786,0.3171957322994908,-1.073039162763534,-0.7016685926073393,21.0
1.4828068330705324,1.4829024805490771,1.5489933701210035,1.5090577712500728,-1.27554616442823,-1.073039162763534,-0.7016685926073393,13.0
1.4828068330705324,1.0444324157776697,1.1639522695684426,0.8035192265702659,-1.4525174862868657,-1.073039162763534,-0.7016685926073393,17.0
1.4828068330705324,2.2359271570043204,2.6527778583716786,1.9298025179943432,-1.6294888081455012,-1.073039162763534,-0.7016685926073393,11.0
1.4828068330705324,1.4829024805490771,1.2922993030859629,1.7762717051155148,-0.7446321988523231,-1.073039162763534,-0.7016685926073393,13.0
1.4828068330705324,1.4829024805490771,1.4206463366034832,1.7223601219672238,-0.7446321988523231,-1.073039162763534,-0.7016685926073393,12.0
1.4828068330705324,1.9595003770397375,2.190728537708605,1.6825124300750087,-1.0985748425695945,-1.073039162763534,-0.7016685926073393,13.0
-1.4491915648145257,-1.1860457397986204,-0.19652628571727332,-0.7692926122342209,-0.7446321988523231,-1.073039162763534,1.816319271149284,19.0
1.4828068330705324,1.0444324157776697,1.1639522695684426,1.0613572329316572,-1.0985748425695945,-1.073039162763534,-0.7016685926073393,15.0
1.4828068330705324,1.0730282895671093,0.650564135498361,1.30278736616096,-0.5676608769936874,-1.073039162763534,-0.7016685926073393,13.0
1.4828068330705324,1.0253684999180432,0.9072582025334017,1.5324975900101994,0.14022441044085515,-1.073039162763534,-0.7016685926073393,13.0
-0.8627918852375142,-0.699915885378147,-0.7355838264908588,-0.5571622524550762,0.8481096978753977,-1.073039162763534,0.5573253392709724,22.0
-0.8627918852375142,-0.7094478433079602,-0.45322035275231404,-0.008670493468116628,1.3790236634513047,-1.073039162763534,0.5573253392709724,21.0
-0.8627918852375142,-0.938214833623477,-0.9152696734153873,-0.9345433344931126,0.8481096978753977,-1.073039162763534,0.5573253392709724,26.0
-0.8627918852375142,-0.6903839274483338,-0.4788897594558181,-0.6931132012638098,0.14022441044085515,-1.073039162763534,-0.7016685926073393,22.0
-0.8627918852375142,-0.9286828756936638,-0.3248733192347937,-0.8185162316304865,0.49416705415812645,-1.073039162763534,1.816319271149284,28.0
-0.8627918852375142,-0.7094478433079602,-0.19652628571727332,-0.5630222071451079,-0.39068955513505177,-1.073039162763534,1.816319271149284,23.0
-0.8627918852375142,-0.9191509177638506,-0.6329061996768426,-0.9638431079432707,-0.21371823327641615,-1.073039162763534,-0.7016685926073393,28.0
1.4828068330705324,1.4829024805490771,1.8056874371560443,1.3051313480369724,-0.9216035207109587,-0.7936574902032112,-0.7016685926073393,13.0
1.4828068330705324,1.0444324157776697,1.1639522695684426,0.8035192265702659,-1.4525174862868657,-0.7936574902032112,-0.7016685926073393,14.0
1.4828068330705324,1.4829024805490771,1.035605236050922,1.1738683629802642,-0.9216035207109587,-0.7936574902032112,-0.7016685926073393,13.0
1.4828068330705324,1.0253684999180432,0.8302499824228895,1.2371558736326056,-0.39068955513505177,-0.7936574902032112,-0.7016685926073393,14.0
1.4828068330705324,1.1778798267950545,1.1639522695684426,0.9265782750609298,-1.0985748425695945,-0.7936574902032112,-0.7016685926073393,15.0
1.4828068330705324,2.2359271570043204,2.396083791336638,2.3036676272183603,-1.4525174862868657,-0.7936574902032112,-0.7016685926073393,12.0
1.4828068330705324,1.9595003770397375,1.1639522695684426,1.7317360494712744,-1.27554616442823,-0.7936574902032112,-0.7016685926073393,13.0
1.4828068330705324,1.4924344384788903,1.369307523196475,1.6133649647326356,-0.9216035207109587,-0.7936574902032112,-0.7016685926073393,13.0
1.4828068330705324,1.1778798267950545,1.1639522695684426,1.465694106543839,-0.39068955513505177,-0.7936574902032112,-0.7016685926073393,14.0
1.4828068330705324,2.483758063179464,3.089157772331248,2.302495636280354,-1.6294888081455012,-0.7936574902032112,-0.7016685926073393,12.0
1.4828068330705324,1.5782220598472092,1.8056874371560443,0.9781458763332082,-1.6294888081455012,-0.7936574902032112,-0.7016685926073393,13.0
0.3100074739165091,0.2914077393224264,0.008828967910759258,0.15775221972878137,0.3171957322994908,-0.7936574902032112,-0.7016685926073393,18.0
0.3100074739165091,0.5297066875677565,-0.1195180656067611,0.3417547969957742,0.8481096978753977,-0.7936574902032112,-0.7016685926073393,16.0
0.3100074739165091,0.5297066875677565,-0.42755094604880994,0.04055312592814898,0.3171957322994908,-0.7936574902032112,-0.7016685926073393,18.0
0.3100074739165091,0.034044875217469885,-0.24786509912428145,-0.09656981381859092,0.14022441044085515,-0.7936574902032112,-0.7016685926073393,23.0
-0.8627918852375142,-0.9286828756936638,-1.505666027595981,-1.2146491686766239,1.9099376290272116,-0.7936574902032112,0.5573253392709724,26.0
1.4828068330705324,1.9595003770397375,1.1639522695684426,2.356407219428645,-0.5676608769936874,-0.7936574902032112,-0.7016685926073393,11.0
1.4828068330705324,1.9595003770397375,1.6003321835280118,2.2497560440700695,-1.0985748425695945,-0.7936574902032112,-0.7016685926073393,12.0
1.4828068330705324,1.5782220598472092,1.677340403638524,1.954414327692476,-0.9216035207109587,-0.7936574902032112,-0.7016685926073393,13.0
1.4828068330705324,1.4829024805490771,1.9340344706735646,1.7727557323014957,-1.0985748425695945,-0.7936574902032112,-0.7016685926073393,12.0
0.3100074739165091,0.35813144483111886,-0.1195180656067611,-0.23134877168931817,-0.21371823327641615,-0.7936574902032112,-0.7016685926073393,18.0
-0.8627918852375142,-0.9286828756936638,-0.42755094604880994,-0.8290641500725434,1.202052341592669,-0.7936574902032112,1.816319271149284,20.0
-0.8627918852375142,-0.8238313384657185,-0.27353450582778555,-0.711865056271911,0.3171957322994908,-0.7936574902032112,1.816319271149284,22.0
-1.4491915648145257,-1.1860457397986204,-0.3762121326418018,-1.0107227454635235,-0.7446321988523231,-0.7936574902032112,1.816319271149284,18.0
-0.8627918852375142,-0.6903839274483338,-0.5045591661593222,-0.7927324309943473,1.0250810197340334,-0.7936574902032112,-0.7016685926073393,19.0
-0.8627918852375142,-0.9191509177638506,-0.3762121326418018,-0.8454720232046319,-0.036746911417780505,-0.7936574902032112,0.5573253392709724,26.0
1.4828068330705324,1.9595003770397375,3.217504805848768,1.5137457350020982,-2.160402773721408,-0.7936574902032112,-0.7016685926073393,16.0
-0.8627918852375142,-1.2051096556582468,-1.4286578074854688,-1.3119244165311488,1.3790236634513047,-0.7936574902032112,0.5573253392709724,29.0
-0.8627918852375142,-0.7666395908868393,-0.3505427259382977,-0.4739508958566272,-0.5676608769936874,-0.7936574902032112,0.5573253392709724,20.0
-0.8627918852375142,-0.699915885378147,0.18851481483528776,-0.13876148758681858,-0.036746911417780505,-0.7936574902032112,0.5573253392709724,19.0
1.4828068330705324,1.1778798267950545,1.1639522695684426,0.4835657004945394,-1.6294888081455012,-0.7936574902032112,-0.7016685926073393,15.0
-0.8627918852375142,-0.699915885378147,0.13717600142827963,-0.38253560269213394,-0.5676608769936874,-0.7936574902032112,0.5573253392709724,24.0
0.3100074739165091,-0.36629735783468476,0.4452088818703285,-0.21025293480520435,-0.7446321988523231,-0.7936574902032112,1.816319271149284,20.0
0.3100074739165091,0.034044875217469885,-0.24786509912428145,0.1354843919066612,0.3171957322994908,-0.5142758176428884,-0.7016685926073393,20.0
0.3100074739165091,0.35813144483111886,-0.1195180656067611,-0.10008578663260989,0.14022441044085515,-0.5142758176428884,-0.7016685926073393,19.0
0.3100074739165091,0.5297066875677565,-0.1195180656067611,0.409730271400141,0.49416705415812645,-0.5142758176428884,-0.7016685926073393,15.0
-0.8627918852375142,-1.1002581184303015,-0.9666084868223954,-1.2146491686766239,1.202052341592669,-0.5142758176428884,1.816319271149284,31.0
-0.8627918852375142,-0.6903839274483338,-0.6329061996768426,-0.6274817087354556,0.3171957322994908,-0.5142758176428884,-0.7016685926073393,26.0
-0.8627918852375142,-1.1765137818688072,-1.0179473002294035,-1.3482561356093448,1.9099376290272116,-0.5142758176428884,1.816319271149284,32.0
-0.8627918852375142,-0.518808684711696,-0.7612532331943629,-0.5208305333768802,0.49416705415812645,-0.5142758176428884,-0.7016685926073393,25.0
0.3100074739165091,0.5297066875677565,-0.1195180656067611,0.9312662388129551,0.49416705415812645,-0.5142758176428884,-0.7016685926073393,16.0
0.3100074739165091,0.6059623510062622,0.13717600142827963,0.7566395890500129,0.8481096978753977,-0.5142758176428884,-0.7016685926073393,16.0
0.3100074739165091,0.2914077393224264,0.008828967910759258,0.7343717612278927,0.3171957322994908,-0.5142758176428884,-0.7016685926073393,18.0
1.4828068330705324,1.0253684999180432,0.9072582025334017,1.3531829764952317,-0.5676608769936874,-0.5142758176428884,-0.7016685926073393,16.0
1.4828068330705324,1.4829024805490771,1.1639522695684426,2.0071539199027604,-0.39068955513505177,-0.5142758176428884,-0.7016685926073393,13.0
1.4828068330705324,1.1778798267950545,1.1639522695684426,1.7235321129052301,-0.7446321988523231,-0.5142758176428884,-0.7016685926073393,14.0
1.4828068330705324,1.0444324157776697,1.1639522695684426,1.4891339253039653,-0.036746911417780505,-0.5142758176428884,-0.7016685926073393,14.0
-0.8627918852375142,-0.9191509177638506,-0.5558979795663304,-0.8993836063529228,0.3171957322994908,-0.5142758176428884,0.5573253392709724,29.0
-0.8627918852375142,-1.1002581184303015,-0.9666084868223954,-1.1994132864825418,-0.036746911417780505,-0.5142758176428884,0.5573253392709724,26.0
-0.8627918852375142,-0.9286828756936638,-0.6842450130838507,-0.8044523403744106,-0.39068955513505177,-0.5142758176428884,0.5573253392709724,26.0
-0.8627918852375142,-1.1288539922197411,-1.3516495873749566,-1.5674184410165275,0.3171957322994908,-0.5142758176428884,1.816319271149284,31.0
-0.8627918852375142,-0.9954065812023563,-0.7612532331943629,-1.0095507545255173,-0.39068955513505177,-0.5142758176428884,-0.7016685926073393,28.0
-0.8627918852375142,-0.9954065812023563,-0.7612532331943629,-1.0294746004716249,-0.036746911417780505,-0.5142758176428884,0.5573253392709724,24.0
-0.8627918852375142,-0.747575675027213,-0.7612532331943629,-0.8677398510267521,-0.5676608769936874,-0.5142758176428884,0.5573253392709724,26.0
-0.8627918852375142,-0.7094478433079602,-0.19652628571727332,-0.5829460530912154,-0.21371823327641615,-0.5142758176428884,1.816319271149284,24.0
-0.8627918852375142,-0.8238313384657185,-0.2992039125312896,-0.6978011650158351,-0.036746911417780505,-0.5142758176428884,1.816319271149284,26.0
-0.8627918852375142,-1.1002581184303015,-0.9666084868223954,-1.1560496217763077,0.14022441044085515,-0.5142758176428884,0.5573253392709724,31.0
0.3100074739165091,0.2914077393224264,-0.24786509912428145,0.3253469238636857,0.14022441044085515,-0.2348941450825656,-0.7016685926073393,19.0
0.3100074739165091,0.5297066875677565,0.008828967910759258,0.5538851567749189,0.14022441044085515,-0.2348941450825656,-0.7016685926073393,18.0
0.3100074739165091,0.5297066875677565,-0.8382614533048751,0.5222414014487481,1.9099376290272116,-0.2348941450825656,-0.7016685926073393,15.0
0.3100074739165091,0.5297066875677565,-0.8382614533048751,0.20111588443501535,1.3790236634513047,-0.2348941450825656,-0.7016685926073393,15.0
1.4828068330705324,1.9595003770397375,1.677340403638524,1.9708222008245644,-1.4525174862868657,-0.2348941450825656,-0.7016685926073393,16.0
1.4828068330705324,1.4829024805490771,1.035605236050922,1.7036082669591226,-0.5676608769936874,-0.2348941450825656,-0.7016685926073393,15.0
1.4828068330705324,1.1778798267950545,1.1639522695684426,1.7715837413634894,-0.39068955513505177,-0.2348941450825656,-0.7016685926073393,16.0
0.3100074739165091,0.34859948690130566,0.13717600142827963,1.078937097001752,1.9099376290272116,-0.2348941450825656,-0.7016685926073393,17.0
0.3100074739165091,0.5297066875677565,0.008828967910759258,1.0672171876216887,1.0250810197340334,-0.2348941450825656,-0.7016685926073393,16.0
0.3100074739165091,0.6059623510062622,0.13717600142827963,0.8714947009746327,1.202052341592669,-0.2348941450825656,-0.7016685926073393,15.0
0.3100074739165091,0.2914077393224264,-0.24786509912428145,0.9359542025649804,1.202052341592669,-0.2348941450825656,-0.7016685926073393,18.0
0.3100074739165091,0.34859948690130566,0.13717600142827963,0.06164896281226281,-0.21371823327641615,-0.2348941450825656,-0.7016685926073393,21.0
1.4828068330705324,0.644090182725515,0.13717600142827963,0.27495131352941377,-0.7446321988523231,-0.2348941450825656,-0.7016685926073393,20.0
-0.8627918852375142,-0.9286828756936638,-0.7612532331943629,-0.9556391713772263,0.14022441044085515,-0.2348941450825656,1.816319271149284,29.0
-0.8627918852375142,-0.518808684711696,-0.5558979795663304,-0.40714741239026675,0.49416705415812645,-0.2348941450825656,-0.7016685926073393,23.0
0.3100074739165091,0.35813144483111886,-0.1195180656067611,-0.08484990443852768,0.14022441044085515,-0.2348941450825656,-0.7016685926073393,20.0
-0.8627918852375142,-0.518808684711696,-0.6842450130838507,-0.46223098647656397,1.0250810197340334,-0.2348941450825656,-0.7016685926073393,23.0
-0.8627918852375142,-0.5760004322905753,-0.22219569242077739,-0.33331198329586836,-0.7446321988523231,-0.2348941450825656,1.816319271149284,24.0
-0.8627918852375142,-0.9954065812023563,-0.8639308600083792,-0.8946956426008975,0.3171957322994908,-0.2348941450825656,0.5573253392709724,25.0
0.3100074739165091,-0.22331798888748666,-0.19652628571727332,-0.0028105387780850083,-0.39068955513505177,-0.2348941450825656,-0.7016685926073393,18.0
-0.8627918852375142,-0.9954065812023563,-0.8896002667118832,-1.2298850508707062,-0.5676608769936874,-0.2348941450825656,0.5573253392709724,29.0
-0.8627918852375142,-0.7094478433079602,-0.42755094604880994,-0.03445429410425575,0.49416705415812645,-0.2348941450825656,0.5573253392709724,23.0
-0.8627918852375142,-0.699915885378147,-0.17085687901376925,-0.04851818536033164,-0.39068955513505177,-0.2348941450825656,0.5573253392709724,22.0
-0.8627918852375142,-0.985874623272543,-1.3259801806714524,-1.396307764067604,0.6711383760167621,-0.2348941450825656,1.816319271149284,33.0
-0.8627918852375142,-0.8333632963955317,-0.4788897594558181,-0.6122458265413735,-0.036746911417780505,0.04448752747775722,0.5573253392709724,28.0
-0.8627918852375142,-0.747575675027213,-0.6072367929733384,-0.8982116154149165,0.4587727897863988,0.04448752747775722,0.5573253392709724,25.0
-0.8627918852375142,-0.518808684711696,-0.3248733192347937,-0.4856708052366905,-0.24911249764814317,0.04448752747775722,-0.7016685926073393,25.0
-0.8627918852375142,-0.9191509177638506,-0.6585756063803466,-0.8571919325846952,0.741926904760216,0.04448752747775722,-0.7016685926073393,26.0
-0.8627918852375142,-0.890555043974411,-0.5558979795663304,-0.9193074522990303,-0.10753544016123451,0.04448752747775722,0.5573253392709724,27.0
1.4828068330705324,1.0539643737074829,0.9072582025334017,1.4399103059076996,-0.9216035207109587,0.04448752747775722,-0.7016685926073393,17.5
1.4828068330705324,1.1778798267950545,1.1639522695684426,1.4106105324575415,-0.9216035207109587,0.04448752747775722,-0.7016685926073393,16.0
1.4828068330705324,1.0444324157776697,0.39387006846332034,1.1433965985920997,-0.6030551413654145,0.04448752747775722,-0.7016685926073393,15.5
1.4828068330705324,1.4924344384788903,1.2152910829754506,1.4399103059076996,-0.9923920494544127,0.04448752747775722,-0.7016685926073393,14.5
0.3100074739165091,0.2914077393224264,-0.1195180656067611,0.28901520478548964,-0.0721411757895075,0.04448752747775722,-0.7016685926073393,22.0
0.3100074739165091,0.5297066875677565,0.008828967910759258,0.42965411734624853,-0.39068955513505177,0.04448752747775722,-0.7016685926073393,22.0
0.3100074739165091,0.0531087910770963,-0.6072367929733384,0.03000520748609206,0.7065326403884897,0.04448752747775722,-0.7016685926073393,24.0
0.3100074739165091,0.35813144483111886,-0.3762121326418018,0.1155605459605537,0.7065326403884897,0.04448752747775722,-0.7016685926073393,22.5
-0.8627918852375142,-1.0430663708514223,-1.3516495873749566,-1.1150299389460865,2.334668801487937,0.04448752747775722,-0.7016685926073393,29.0
-0.8627918852375142,-0.9191509177638506,-1.146294333746924,-0.9638431079432707,2.2992745371162107,0.04448752747775722,-0.7016685926073393,24.5
-0.8627918852375142,-0.985874623272543,-1.3259801806714524,-1.396307764067604,0.6357441116450344,0.04448752747775722,1.816319271149284,33.0
0.3100074739165091,0.2914077393224264,-0.1195180656067611,0.778907416872133,0.741926904760216,0.04448752747775722,-0.7016685926073393,20.0
0.3100074739165091,0.5297066875677565,-0.6842450130838507,0.6886641146456461,1.9099376290272116,0.04448752747775722,-0.7016685926073393,18.0
0.3100074739165091,0.5297066875677565,0.13717600142827963,0.7718754712440951,0.21101293918430913,0.04448752747775722,-0.7016685926073393,18.5
0.3100074739165091,0.6059623510062622,-0.24786509912428145,0.2421355672652367,0.7773211691319437,0.04448752747775722,-0.7016685926073393,17.5
-0.8627918852375142,-0.9286828756936638,-0.8639308600083792,-1.3611480359274144,-1.204757635684776,0.04448752747775722,0.5573253392709724,29.5
-0.8627918852375142,-1.0430663708514223,-0.8896002667118832,-1.167769531156371,0.49416705415812645,0.04448752747775722,1.816319271149284,32.0
-0.8627918852375142,-0.9286828756936638,-0.7612532331943629,-0.9743910263853275,0.28180146792776317,0.04448752747775722,1.816319271149284,28.0
-0.8627918852375142,-0.518808684711696,-0.8382614533048751,-0.4938747418027347,-0.7092379344805961,0.04448752747775722,-0.7016685926073393,26.5
1.4828068330705324,1.1778798267950545,1.1639522695684426,1.1176127979559607,-0.8508149919675048,0.04448752747775722,-0.7016685926073393,13.0
-0.8627918852375142,-0.7094478433079602,-0.42755094604880994,0.3323788694917236,2.228486008372755,0.04448752747775722,0.5573253392709724,19.0
0.3100074739165091,-0.36629735783468476,0.08583718802127147,-0.0660980494304265,-0.036746911417780505,0.04448752747775722,1.816319271149284,19.0
0.3100074739165091,-0.2519138626769263,0.39387006846332034,0.9769738853952018,0.3879842610429448,0.04448752747775722,0.5573253392709724,16.5
1.4828068330705324,1.4829024805490771,1.9340344706735646,1.633288810678743,-1.240151900056503,0.04448752747775722,-0.7016685926073393,16.5
1.4828068330705324,1.4829024805490771,1.035605236050922,1.252391755826688,-1.27554616442823,0.04448752747775722,-0.7016685926073393,13.0
1.4828068330705324,1.0253684999180432,0.650564135498361,1.035573432295518,-0.21371823327641615,0.04448752747775722,-0.7016685926073393,13.0
-0.8627918852375142,-0.9191509177638506,-0.9409390801188914,-1.1033100295660232,1.0250810197340334,0.32386920003808,1.816319271149284,31.5
-0.8627918852375142,-0.7952354646762789,-0.6329061996768426,-0.9743910263853275,-0.28450676201987013,0.32386920003808,-0.7016685926073393,30.0
-0.8627918852375142,-1.1002581184303015,-1.197633147153932,-1.3611480359274144,1.060475284105761,0.32386920003808,0.5573253392709724,36.0
-0.8627918852375142,-1.0430663708514223,-0.8896002667118832,-1.2205091233666556,0.4233785254146724,0.32386920003808,1.816319271149284,33.5
1.4828068330705324,1.0539643737074829,1.035605236050922,1.0472933416755812,-1.0985748425695945,0.32386920003808,-0.7016685926073393,17.5
1.4828068330705324,1.1778798267950545,1.035605236050922,1.3520109855572255,-0.673843670108869,0.32386920003808,-0.7016685926073393,15.5
1.4828068330705324,1.0253684999180432,0.650564135498361,1.5336695809482057,-0.24911249764814317,0.32386920003808,-0.7016685926073393,15.0
0.3100074739165091,0.5297066875677565,0.13717600142827963,0.6253766039933046,0.28180146792776317,0.32386920003808,-0.7016685926073393,17.5
0.3100074739165091,0.34859948690130566,0.008828967910759258,0.5140374648827039,0.4587727897863988,0.32386920003808,-0.7016685926073393,20.5
0.3100074739165091,0.2914077393224264,-0.1195180656067611,0.7542956071740002,0.741926904760216,0.32386920003808,-0.7016685926073393,19.0
0.3100074739165091,0.5297066875677565,-0.17085687901376925,0.6312365586833363,1.202052341592669,0.32386920003808,-0.7016685926073393,18.5
1.4828068330705324,1.9595003770397375,1.9340344706735646,1.4457702605977314,-1.5940945437737744,0.32386920003808,-0.7016685926073393,16.0
1.4828068330705324,1.4829024805490771,1.677340403638524,1.3813107590073834,-1.4879117506585926,0.32386920003808,-0.7016685926073393,15.5
1.4828068330705324,1.9595003770397375,2.190728537708605,1.5688293090883954,-1.204757635684776,0.32386920003808,-0.7016685926073393,15.5
-0.8627918852375142,-0.9286828756936638,-0.6842450130838507,-1.2263690780566872,-0.39068955513505177,0.32386920003808,0.5573253392709724,29.0
-0.8627918852375142,-0.4139571474837508,-0.42755094604880994,-0.28877632765162803,0.14022441044085515,0.32386920003808,-0.7016685926073393,24.5
-0.8627918852375142,-0.9286828756936638,-0.7612532331943629,-0.8454720232046319,0.9188982266188517,0.32386920003808,1.816319271149284,26.0
-0.8627918852375142,-0.518808684711696,-0.4018815393453059,-0.2711964635815332,0.06943588169740113,0.32386920003808,-0.7016685926073393,25.5
-0.8627918852375142,-0.9191509177638506,-1.0692861136364118,-1.0962780839379853,0.49416705415812645,0.32386920003808,-0.7016685926073393,30.5
-0.8627918852375142,-0.9191509177638506,-0.5558979795663304,-1.0681503014258333,0.10483014606912813,0.32386920003808,-0.7016685926073393,33.5
